file,TestFileName,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,App,ProductionFileName,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,IgnoredTest,Sensitive Equality,Verbose Test,Default Test,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Constructor Initialization,Print Statement,Lazy Test
/home/luana-martins/.jnose_projects/arthas/tunnel-server/src/test/java/com/alibaba/arthas/tunnel/server/utils/HttpUtilsTest.java,HttpUtilsTest,3,3,1,7,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,7,0,6,0,6,0,0,0,0,12,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/HttpUtils.java,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/advisor/EnhancerTest.java,EnhancerTest,10,1,1,19,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,0,12,2,17,0,16,0,0,0,0,28,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/advisor/Enhancer.java,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/env/ArthasEnvironmentTest.java,ArthasEnvironmentTest,3,2,1,8,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,25,0,4,2,4,0,0,0,0,13,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/env/ArthasEnvironment.java,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/command/basic1000/GrepCommandTest.java,GrepCommandTest,5,7,1,10,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,0,0,3,42,0,0,0,3,0,6,1,11,0,10,1,0,0,0,24,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/command/basic1000/GrepCommand.java,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/config/ServerPropertiesTest.java,ServerPropertiesTest,8,2,1,20,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0,0,31,2,6,0,6,0,0,0,0,18,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/config/ServerProperties.java,9,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/util/matcher/WildcardMatcherTest.java,WildcardMatcherTest,2,1,1,3,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,28,0,0,0,0,0,0,0,0,7,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/matcher/WildcardMatcher.java,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/util/matcher/EqualsMatcherTest.java,EqualsMatcherTest,2,1,1,3,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/matcher/EqualsMatcher.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/util/matcher/TrueMatcherTest.java,TrueMatcherTest,2,1,1,3,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,1,0,0,0,0,0,0,0,7,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/matcher/TrueMatcher.java,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/util/matcher/RegexMatcherTest.java,RegexMatcherTest,2,3,1,3,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,53,0,2,0,2,0,0,0,0,21,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/matcher/RegexMatcher.java,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/util/matcher/FalseMatcherTest.java,FalseMatcherTest,2,1,1,3,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,1,0,0,0,0,0,0,0,7,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/matcher/FalseMatcher.java,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/util/StringUtilsTest.java,StringUtilsTest,4,46,1,61,990,0.0,0.0,45,0,45,0,0,0,45,0,0,0,1,0,1,0,0,0,1,0,177,289,0,1,0,0,0,370,55,13,6,13,1,0,0,0,99,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/arthas-spring-boot-starter/src/main/java/com/alibaba/arthas/spring/StringUtils.java,176,0,0,0,0,0,0,29,1,0,0,0,4,0,0,0,0,0,0,0,1
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/util/StringUtilsTest.java,StringUtilsTest,4,46,1,61,990,0.0,0.0,45,0,45,0,0,0,45,0,0,0,1,0,1,0,0,0,1,0,177,289,0,1,0,0,0,370,55,13,6,13,1,0,0,0,99,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/arthas-spring-boot-starter/src/main/java/com/alibaba/arthas/spring/StringUtils.java,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/arthas-spring-boot-starter/src/test/java/com/alibaba/arthas/spring/StringUtilsTest.java,StringUtilsTest,2,1,1,4,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,24,2,2,2,1,0,0,0,0,6,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/arthas-spring-boot-starter/src/main/java/com/alibaba/arthas/spring/StringUtils.java,176,0,0,0,0,0,0,29,1,0,0,0,4,0,0,0,0,0,0,0,1
/home/luana-martins/.jnose_projects/arthas/arthas-spring-boot-starter/src/test/java/com/alibaba/arthas/spring/StringUtilsTest.java,StringUtilsTest,2,1,1,4,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,24,2,2,2,1,0,0,0,0,6,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/arthas-spring-boot-starter/src/main/java/com/alibaba/arthas/spring/StringUtils.java,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/util/FileUtilsTest.java,FileUtilsTest,8,10,1,23,0,0.0,0.0,10,0,9,1,0,0,9,0,0,0,2,0,2,0,0,0,0,0,18,60,1,0,0,0,0,17,7,17,0,17,0,0,0,0,48,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/common/src/main/java/com/taobao/arthas/common/FileUtils.java,3,1,7,0,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,3
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/util/DecompilerTest.java,DecompilerTest,2,3,1,13,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,0,0,3,3,5,1,5,1,0,0,0,11,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/Decompiler.java,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/util/ArrayUtilsTest.java,ArrayUtilsTest,5,2,1,4,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,4,13,0,0,0,0,0,0,10,1,0,1,0,0,0,0,15,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/ArrayUtils.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/util/LogUtilTest.java,LogUtilTest,13,12,1,21,0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,0,1,0,0,2,0,0,6,98,0,3,0,0,0,21,0,46,1,43,2,0,0,0,59,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/LogUtil.java,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,1
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/util/DateUtilsTest.java,DateUtilsTest,2,2,1,5,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,2,0,4,0,4,0,0,0,0,15,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/DateUtils.java,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/util/TokenUtilsTest.java,TokenUtilsTest,5,5,1,7,6,0.0,0.0,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,51,1,0,1,0,0,6,0,7,0,7,1,0,0,0,20,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/util/ArthasCheckUtilsTest.java,ArthasCheckUtilsTest,2,2,1,8,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,19,0,0,0,0,0,10,25,0,0,0,0,0,0,0,9,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/util/ArthasCheckUtils.java,13,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/server/ArthasBootstrapTest.java,ArthasBootstrapTest,8,3,1,17,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,1,0,5,0,7,0,6,1,0,0,0,23,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/server/ArthasBootstrap.java,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/view/ObjectViewTest.java,ObjectViewTest,14,21,2,14,210,0.0,0.0,21,0,20,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,148,1,0,0,0,0,120,47,48,15,48,0,0,3,0,60,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/view/ObjectView.java,20,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/shell/command/internal/GrepHandlerTest.java,GrepHandlerTest,2,12,1,4,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,63,0,5,0,0,0,60,73,36,5,36,1,0,0,0,29,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/shell/command/internal/GrepHandler.java,5,5,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,2
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/shell/cli/impl/CliTokenImplTest.java,CliTokenImplTest,4,8,1,11,10,0.0,0.0,5,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,47,0,2,0,0,0,36,1,18,0,10,2,0,0,0,35,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/shell/cli/impl/CliTokenImpl.java,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
/home/luana-martins/.jnose_projects/arthas/core/src/test/java/com/taobao/arthas/core/security/SecurityAuthenticatorImplTest.java,SecurityAuthenticatorImplTest,3,2,1,5,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,3,0,8,0,8,0,0,0,0,18,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/core/src/main/java/com/taobao/arthas/core/security/SecurityAuthenticatorImpl.java,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/luana-martins/.jnose_projects/arthas/arthas-spring-boot-starter/src/it/arthas-spring-boot-starter-example/src/test/java/com/example/arthasspringbootstarterexample/ArthasSpringBootStarterExampleApplicationTests.java,ArthasSpringBootStarterExampleApplicationTests,2,1,1,0,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,arthas,/home/luana-martins/.jnose_projects/arthas/arthas-spring-boot-starter/src/it/arthas-spring-boot-starter-example/src/main/java/com/example/arthasspringbootstarterexample/ArthasSpringBootStarterExampleApplication.java,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/memorycompiler/src/test/java/com/taobao/arthas/compiler/DynamicCompilerTest.java,DynamicCompilerTest,5,5,1,19,1,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,36,1,1,2,2,1,9,0,11,0,10,3,0,0,0,63,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/memorycompiler/src/main/java/com/taobao/arthas/compiler/DynamicCompiler.java,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/home/luana-martins/.jnose_projects/arthas/boot/src/test/java/com/taobao/arthas/boot/DownloadUtilsTest.java,DownloadUtilsTest,4,5,1,17,4,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,6,31,0,0,1,0,0,12,1,9,2,9,1,0,0,0,24,1,0,arthas,/home/luana-martins/.jnose_projects/arthas/boot/src/main/java/com/taobao/arthas/boot/DownloadUtils.java,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1
