cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,Assertion Roulette,Eager Test,Conditional Test Logic,Verbose Test
58,74,2,163,950,0.0,0.0,48,5,35,5,8,0,43,0,0,0,9,7,0,5,2,2,5,0,135,508,17,9,9,16,6,93,101,135,26,130,5,0,1,14,279,1025,0,0,0,0,0
20,40,2,59,78,0.0,0.0,13,1,9,4,0,0,9,0,0,0,1,1,0,1,0,0,1,0,51,245,3,14,1,8,2,46,34,44,21,41,3,0,1,0,150,1,1,0,0,0,0
10,12,3,14,55,0.0,0.0,11,2,10,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,116,1,1,0,0,3,0,29,33,13,32,1,0,2,0,68,1,0,1,1,1,1
12,18,1,30,0,0.0,0.0,16,0,15,1,0,0,15,0,0,0,6,1,0,1,0,5,1,0,36,178,0,1,0,1,0,22,71,60,7,47,1,0,0,0,109,1,0,1,1,1,0
7,9,1,24,15,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,19,46,0,3,0,0,0,5,33,11,6,11,1,0,0,0,33,1,0,1,1,1,1
64,62,5,129,251,0.0,0.0,39,6,31,6,2,0,33,0,0,0,14,12,11,3,0,0,12,0,142,452,1,10,3,11,2,117,100,116,17,105,3,0,2,0,277,1,0,1,0,1,1
26,39,1,55,166,0.0,0.0,25,7,12,13,0,0,13,0,0,0,5,5,0,5,0,0,5,0,147,209,12,2,7,2,1,71,172,58,16,51,3,0,1,0,154,1,0,1,1,1,1
13,15,1,17,55,0.0,0.0,11,5,7,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,108,98,4,3,0,0,0,0,192,20,1,18,1,0,0,0,43,1,0,1,1,0,0
4,4,1,11,6,0.0,0.0,4,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,47,53,0,0,0,0,0,0,54,20,8,4,0,0,0,0,22,1,0,0,1,0,1
22,32,1,78,165,0.0,0.0,19,2,17,2,0,0,17,0,0,0,6,5,1,5,0,0,3,0,60,183,0,3,3,1,0,9,40,47,8,45,3,1,0,0,133,1,0,1,1,1,1
8,6,1,17,3,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,40,0,2,0,2,0,6,12,13,0,13,2,0,0,0,31,1,0,1,1,1,1
5,36,1,19,0,0.0,0.0,23,0,22,1,0,0,22,0,0,0,1,0,0,1,0,0,1,0,1,157,0,11,2,0,2,1,60,17,2,16,3,0,3,0,69,1,0,1,1,1,1
8,4,1,23,6,0.0,0.0,4,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,129,0,0,0,8,0,0,33,32,8,35,2,0,0,14,37,1,0,1,0,0,1
12,24,1,31,30,0.0,0.0,16,0,15,1,0,0,15,0,0,0,3,0,0,3,0,0,0,0,3,136,1,2,1,1,1,2,40,29,3,18,3,0,1,1,84,1,0,1,1,0,0
2,2,1,3,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,1,0,1,0
3,3,1,6,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,1,0,4,7,2,7,0,0,0,0,22,1,0,1,0,0,0
4,14,1,10,0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,1,0,0,1,0,0,1,0,0,58,0,5,0,0,0,0,21,8,0,7,1,0,1,0,28,1,0,1,0,1,1
6,9,1,15,36,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,117,0,0,0,1,0,0,70,22,0,22,1,0,0,0,36,1,0,1,1,0,0
9,2,1,12,0,0.0,0.0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,1,0,0,42,6,0,3,1,0,0,0,19,1,0,1,1,0,1
16,16,1,22,0,0.0,0.0,9,1,9,0,0,0,9,0,0,0,5,4,0,3,0,2,4,0,8,61,0,6,1,0,0,6,7,10,0,10,1,1,0,1,58,1,0,1,0,1,0
9,10,1,21,28,0.0,0.0,8,0,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,99,0,1,0,2,0,0,48,13,1,13,2,0,1,0,51,1,0,1,1,1,0
13,7,1,33,10,0.0,0.0,5,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,93,1,0,0,2,0,3,54,17,2,15,2,0,0,1,46,1,0,1,1,1,1
12,21,1,16,30,0.0,0.0,13,1,10,3,0,0,10,0,0,0,11,2,0,11,0,0,2,0,14,134,4,4,0,0,0,7,19,22,14,21,2,0,2,0,71,1,0,1,0,1,0
8,11,2,15,55,0.0,0.0,11,2,10,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,63,0,0,0,0,0,4,5,2,0,7,0,0,1,5,39,1,0,1,1,0,0
8,14,3,6,15,0.0,0.0,6,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,1,8,0,0,0,0,4,0,0,0,3,0,0,0,26,1,0,0,0,1,0
8,8,1,18,21,0.0,0.0,7,1,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,74,1,0,0,4,0,0,75,15,0,14,1,0,0,0,41,1,0,1,1,0,0
21,18,1,80,91,0.0,0.0,14,3,9,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,23,133,0,2,4,5,0,0,20,29,4,29,2,1,0,2,73,1,0,1,0,1,0
13,3,1,19,3,0.0,0.0,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,0,0,3,4,0,5,1,0,0,1,31,1,0,1,1,0,0
8,13,3,6,15,0.0,0.0,6,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,1,7,0,0,0,0,0,0,0,0,3,0,0,0,27,1,0,0,0,1,0
5,14,1,12,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,0,0,29,57,0,4,2,0,0,85,0,7,4,7,3,0,0,0,31,1,0,1,0,1,1
11,2,1,18,1,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,29,0,0,0,1,1,10,4,0,1,0,1,0,0,0,16,1,0,1,1,0,1
11,2,1,18,1,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,29,0,0,0,1,1,10,4,0,1,0,1,0,0,0,16,1,0,0,0,1,0
6,6,3,14,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,4,71,0,3,0,3,0,46,45,32,30,27,2,0,0,4,54,1,0,1,1,0,1
6,6,3,14,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,4,71,0,3,0,3,0,46,45,32,30,27,2,0,0,4,54,1,0,0,0,1,0
30,12,1,49,36,0.0,0.0,9,4,6,3,0,0,6,0,0,0,2,2,0,2,0,0,2,0,47,73,0,3,0,0,0,21,8,28,0,27,2,0,0,0,92,1,0,1,0,1,0
3,3,1,6,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,12,0,0,0,0,0,0,0,0,19,1,0,1,0,0,0
41,35,1,101,109,0.0,0.0,19,1,18,1,0,0,18,0,0,0,8,7,1,7,0,0,7,0,119,255,3,8,0,5,0,131,36,84,8,81,3,0,0,1,159,1,0,1,1,1,1
5,28,1,10,136,0.0,0.0,17,0,16,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,47,127,1,0,11,0,12,49,28,66,2,24,0,0,0,0,51,1,0,0,1,0,1
2,1,1,2,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,12,1,7,9,2,0,0,0,0,14,1,0,1,0,0,0
5,16,1,24,30,0.0,0.0,9,0,9,0,0,0,10,0,0,0,4,3,0,4,0,0,1,0,13,70,0,2,1,1,1,24,6,27,8,24,3,0,0,0,60,1,0,0,1,1,0
3,17,1,11,33,0.0,0.0,10,0,8,2,0,0,8,0,0,0,5,5,5,0,0,0,5,0,17,166,0,2,0,3,0,112,39,17,81,15,2,0,0,0,87,1,0,1,1,1,1
22,65,2,89,756,0.0,0.0,49,2,37,12,0,0,37,0,0,0,1,1,0,1,0,0,0,0,54,398,6,5,1,10,0,58,119,50,9,45,3,3,0,12,161,1,0,1,1,1,1
34,13,1,47,24,0.0,0.0,8,1,7,1,0,0,7,0,0,0,3,2,0,3,0,0,3,0,18,106,1,1,2,0,1,5,24,25,1,21,1,1,1,0,82,1,0,1,0,0,0
22,14,1,60,13,0.0,0.0,6,4,3,2,0,1,4,0,0,0,5,5,0,5,0,0,5,0,26,107,3,7,0,2,1,6,18,33,10,30,2,0,1,0,99,1,0,1,0,1,1
44,18,1,74,0,0.0,0.0,13,5,9,4,0,0,9,0,0,0,4,4,0,4,0,0,4,0,89,161,3,3,2,2,0,24,19,60,11,59,1,0,0,0,111,1,0,1,1,1,1
8,11,1,40,45,0.0,0.0,10,4,6,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,29,99,2,0,0,3,0,16,9,38,0,33,2,0,0,0,75,1,0,1,0,0,0
9,5,1,14,0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,4,18,0,2,0,0,0,5,4,5,0,7,2,0,0,3,30,1,0,1,0,1,0
18,9,1,45,34,0.0,0.0,9,5,4,5,0,0,4,0,0,0,5,5,0,5,0,0,5,0,48,120,1,0,0,5,0,16,23,42,13,40,2,0,0,0,78,1,0,1,1,0,0
26,16,1,52,40,0.0,0.0,12,2,5,7,0,0,5,0,0,0,4,4,0,4,0,0,2,0,37,132,2,3,1,6,0,7,23,32,7,28,4,1,0,0,81,1,0,0,0,0,0
19,3,1,21,0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,2,2,0,2,0,0,2,0,14,48,0,0,0,2,0,10,5,23,4,23,1,0,0,0,52,1,0,1,1,0,1
13,5,1,53,6,0.0,0.0,4,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,137,0,1,0,9,0,10,34,26,3,22,1,0,0,0,42,1,0,1,1,1,1
15,9,2,9,28,0.0,0.0,9,1,8,0,1,0,9,0,0,0,2,2,0,2,0,0,0,0,12,105,1,0,0,0,0,8,12,39,0,39,0,0,0,0,94,1,0,1,0,0,0
4,10,1,21,6,0.0,0.0,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,53,3,4,0,1,0,2,14,8,1,11,2,0,0,3,43,1,0,1,1,1,0
29,35,2,75,102,0.0,0.0,21,2,14,7,0,0,14,0,0,0,3,3,0,3,0,0,3,0,44,234,5,1,1,17,0,31,26,34,6,34,3,0,0,12,152,1,0,1,1,0,1
6,13,1,22,15,0.0,0.0,6,1,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,82,0,3,0,3,0,3,2,1,0,2,2,0,0,1,26,1,0,1,1,1,1
5,2,2,4,1,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,2,0,2,0,0,0,0,13,1,0,1,1,0,0
4,2,2,3,1,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,2,0,2,0,2,0,0,0,0,20,1,0,1,1,0,0
5,8,1,16,0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,1,0,2,0,0,1,0,11,44,0,1,1,0,0,4,5,16,0,13,1,0,0,0,46,1,0,1,1,1,0
9,17,1,18,10,0.0,0.0,5,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,49,1,4,0,0,0,1,6,15,2,12,2,0,0,0,30,1,0,1,0,1,0
5,1,1,5,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,9,1,6,0,6,0,0,0,0,22,1,0,1,0,0,0
3,8,1,8,0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,1,1,0,1,0,0,1,0,17,79,0,0,0,8,0,10,4,1,0,1,1,0,0,0,23,1,0,1,1,0,0
9,59,1,58,223,0.0,0.0,23,2,23,0,0,0,23,0,0,0,2,2,0,0,0,2,0,0,101,371,1,2,8,18,4,51,87,99,32,36,4,0,1,0,135,1,0,1,1,1,1
27,51,1,46,820,0.0,0.0,41,18,24,17,0,0,24,0,0,0,0,0,0,0,0,0,0,0,862,1220,12,7,1,0,2,13,697,615,5,196,1,0,1,0,140,1,0,1,1,0,1
3,11,1,14,45,0.0,0.0,10,0,9,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,118,122,1,0,0,1,0,182,118,2,28,2,1,0,0,0,72,1,0,1,1,0,0
29,42,2,78,782,0.0,0.0,41,1,9,32,0,0,9,0,0,0,5,1,0,1,0,4,1,0,68,277,4,1,0,0,0,220,0,104,20,99,1,0,0,0,160,1,0,0,1,0,1
9,14,1,29,19,0.0,0.0,14,1,13,1,0,0,13,0,0,0,6,6,0,6,0,0,6,0,42,83,1,0,0,0,1,4,11,39,4,39,0,0,0,0,49,1,0,1,0,0,0
7,13,2,15,78,0.0,0.0,13,0,11,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,403,267,2,0,0,0,0,593,637,13,50,2,0,0,0,0,136,1,0,0,0,0,1
4,7,2,21,21,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,61,63,0,0,0,0,0,201,99,7,28,7,0,0,0,0,107,1,0,0,0,0,1
17,9,3,26,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,214,0,0,0,5,0,42,34,25,0,18,1,1,2,0,69,1,0,1,1,0,1
19,10,2,32,9,0.0,0.0,7,0,6,1,0,0,6,0,0,0,2,2,0,2,0,0,2,0,28,85,0,2,1,0,2,4,28,35,18,31,2,0,0,0,78,1,0,1,1,1,1
6,6,1,11,15,0.0,0.0,6,2,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,30,2,0,0,0,0,7,0,4,0,4,0,0,0,0,34,1,0,1,0,0,0
11,3,1,11,3,0.0,0.0,3,2,2,1,0,0,2,0,0,0,1,1,0,1,0,0,1,0,11,20,1,0,0,0,0,6,1,2,0,2,0,0,0,0,39,1,0,1,0,0,0
4,4,1,3,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,33,0,0,0,0,0,14,0,8,0,2,0,0,0,0,16,1,0,1,1,0,0
7,6,2,9,15,0.0,0.0,6,2,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,26,2,0,0,0,0,7,0,3,0,3,0,0,0,0,35,1,0,1,0,0,0
16,49,2,59,435,0.0,0.0,30,9,13,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,155,249,12,16,2,3,0,668,5,40,105,40,2,0,0,0,293,1,0,1,0,1,1
6,8,1,20,10,0.0,0.0,5,1,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,62,1,1,0,0,0,15,28,25,1,21,1,0,0,0,41,1,0,1,1,1,0
4,6,1,3,15,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,32,36,41,2,41,0,0,1,0,63,1,0,1,1,0,0
2,1,2,3,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0
5,36,2,30,465,0.0,0.0,31,1,28,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,173,448,1,3,0,3,0,910,442,73,124,52,1,0,0,11,222,1,0,0,0,1,1
12,38,2,43,253,0.0,0.0,23,1,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,489,603,0,13,0,0,6,1247,584,48,74,47,1,1,0,0,288,1,0,1,0,1,1
20,29,2,65,171,0.0,0.0,19,3,15,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,50,181,4,8,0,1,0,111,147,27,3,32,3,0,2,9,172,1,1,0,0,1,1
2,14,2,18,78,0.0,0.0,13,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,223,311,0,1,0,0,0,317,711,56,88,56,1,0,0,0,136,1,0,0,0,1,1
12,20,2,12,93,0.0,0.0,15,1,15,0,0,0,15,0,0,0,6,6,0,6,0,0,0,0,1,79,0,2,0,0,0,27,4,11,3,11,2,0,0,0,73,1,0,0,0,1,0
2,3,1,3,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,12,0,1,0,1,0,2,0,0,0,0,2,0,0,0,22,1,0,0,0,1,0
2,3,1,7,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,16,3,0,3,0,0,0,0,18,1,0,1,1,0,0
17,28,3,43,21,0.0,0.0,7,2,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,81,175,0,13,1,7,0,19,58,63,7,60,3,0,0,0,109,1,0,1,1,1,1
25,17,1,28,91,0.0,0.0,14,1,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,16,93,2,2,1,4,0,24,9,34,0,34,3,0,0,0,72,1,0,1,1,1,0
9,14,1,18,17,0.0,0.0,11,1,9,2,0,0,9,0,0,0,4,0,0,4,0,0,4,0,8,69,0,2,0,1,0,19,4,19,7,19,2,0,0,0,57,1,0,1,1,1,0
17,10,1,35,1,0.0,0.0,3,1,2,1,0,0,2,0,0,0,2,2,0,2,0,0,2,0,9,64,0,6,0,1,0,5,18,26,5,21,2,0,0,0,71,1,0,1,0,1,1
31,14,1,62,3,0.0,0.0,6,1,3,3,0,0,3,0,0,0,8,8,7,1,0,0,5,0,19,85,2,4,2,1,0,8,11,35,0,35,2,0,0,2,102,1,0,0,0,0,0
37,8,3,47,4,0.0,0.0,4,3,2,2,0,0,2,0,0,0,2,2,0,2,0,0,2,0,38,86,2,1,0,2,0,22,12,21,1,18,2,0,2,0,73,1,0,1,0,1,1
2,2,1,7,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,16,0,0,0,0,0,0,0,7,20,1,0,1,1,0,0
20,50,1,56,51,0.0,0.0,18,3,14,4,0,0,14,0,0,0,2,1,0,1,0,1,1,0,57,247,3,22,7,9,1,9,151,91,25,86,4,0,0,0,148,1,0,1,1,1,1
46,76,3,125,351,0.0,0.0,27,3,23,3,0,1,24,0,0,0,0,0,0,0,0,0,0,0,176,572,4,25,7,20,2,7,131,194,11,189,5,3,1,1,209,1,0,1,1,1,1
35,82,1,151,127,0.0,0.0,31,5,16,15,0,0,17,0,0,0,22,19,0,22,0,0,20,0,101,447,19,17,8,2,2,170,18,148,14,158,4,0,1,28,181,1,0,1,1,1,1
36,64,3,107,44,0.0,0.0,17,4,12,5,0,0,12,0,0,0,8,4,0,5,0,3,4,0,75,452,3,33,4,23,25,20,179,151,57,132,2,3,1,3,174,1,0,1,1,1,1
29,29,2,65,0,0.0,0.0,14,2,13,1,0,0,14,0,0,0,7,2,1,6,0,0,2,0,44,324,0,8,1,5,0,236,138,82,59,78,2,2,1,0,172,1,0,1,1,1,1
49,65,1,143,40,0.0,0.0,29,1,21,7,0,1,22,0,0,0,8,6,7,1,0,0,6,0,113,453,5,21,11,7,0,88,94,176,5,143,2,2,0,0,212,1,0,1,1,1,1
4,9,1,4,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,89,0,4,0,0,1,0,136,12,3,7,2,0,0,0,25,1,0,1,0,1,0
18,24,1,43,105,0.0,0.0,15,3,13,2,0,0,13,0,0,0,1,1,0,1,0,0,1,0,42,207,2,7,0,15,9,17,55,79,28,72,3,0,0,0,85,1,1,1,1,1,1
6,19,1,40,0,0.0,0.0,10,0,9,1,0,0,9,0,0,0,2,0,0,2,0,0,1,0,1,300,0,5,0,19,0,26,118,53,5,47,3,0,0,0,70,1,0,1,1,1,1
6,10,1,29,36,0.0,0.0,9,0,7,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,68,1,1,0,6,1,7,27,15,4,14,1,0,0,0,44,1,0,1,1,1,0
12,4,1,17,6,0.0,0.0,4,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,63,0,0,0,7,0,13,10,21,4,21,1,0,0,0,30,1,0,1,0,0,1
7,8,1,29,10,0.0,0.0,5,3,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,53,0,2,0,2,0,1,27,14,3,10,2,0,0,0,27,1,0,1,1,1,0
6,10,1,44,36,0.0,0.0,9,1,7,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,52,129,2,0,0,1,0,94,23,27,0,21,1,0,0,2,68,1,0,1,1,0,1
7,10,1,14,1,0.0,0.0,3,0,3,0,0,0,4,0,0,0,3,2,0,0,0,3,2,0,3,52,0,3,0,4,1,4,21,17,15,11,3,0,0,0,48,1,0,0,0,0,0
12,27,1,53,10,0.0,0.0,16,0,12,4,0,0,12,0,0,0,2,0,0,0,0,2,0,0,28,150,1,6,2,1,0,11,25,39,31,34,6,0,0,0,78,1,0,1,0,1,1
2,3,1,8,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,2,1,2,1,0,0,0,0,24,1,0,1,1,0,0
28,28,5,60,58,0.0,0.0,17,1,10,6,1,0,11,0,0,0,2,0,0,2,0,0,1,0,26,201,2,5,1,5,3,30,32,45,28,38,2,0,1,0,106,1,0,1,1,1,1
28,9,1,46,15,0.0,0.0,7,1,3,4,0,0,3,0,0,0,9,4,0,4,0,5,3,0,27,104,1,2,0,0,2,22,18,32,1,28,1,1,1,0,81,1,0,1,0,0,1
20,7,1,32,4,0.0,0.0,4,2,3,1,0,0,3,0,0,0,2,2,0,2,0,0,2,0,14,35,0,3,0,0,0,9,7,7,0,7,1,0,0,0,47,1,0,0,0,0,0
7,20,2,23,21,0.0,0.0,7,1,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,136,0,0,13,0,0,44,23,17,0,17,1,0,1,1,31,17,14,0,1,0,0
33,19,1,59,66,0.0,0.0,12,3,10,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,106,220,2,2,3,1,0,118,46,66,0,53,2,0,7,0,59,1,0,1,0,1,1
15,15,1,20,0,0.0,0.0,13,1,9,4,0,0,9,0,0,0,4,4,0,4,0,0,0,0,35,126,0,0,0,3,0,33,13,23,6,18,1,0,4,0,94,1,0,1,0,0,0
12,20,1,36,0,0.0,0.0,15,0,14,1,0,0,15,0,0,0,3,2,0,2,0,1,2,0,33,135,2,0,0,4,0,18,3,31,5,28,1,0,0,0,85,1,1,0,0,0,0
13,5,1,22,0,0.0,0.0,5,1,5,0,0,0,5,0,0,0,3,0,0,0,0,3,1,0,25,51,0,0,0,0,3,6,17,23,6,23,0,0,0,0,44,1,0,1,1,0,0
5,3,1,4,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,1,15,0,0,0,0,0,1,0,2,0,2,0,0,0,0,22,1,0,1,0,0,0
7,14,1,19,0,0.0,0.0,9,0,8,1,0,0,8,0,0,0,4,1,0,0,0,4,1,0,2,61,1,0,4,1,0,6,2,21,2,21,1,0,0,0,97,1,0,1,1,0,0
12,2,2,30,0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,4,42,0,0,0,1,0,19,6,12,1,11,2,0,0,3,77,1,0,1,0,0,1
2,10,1,4,45,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,39,113,0,0,0,0,0,67,0,21,0,20,0,0,0,0,22,1,0,1,0,0,0
5,7,1,9,1,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,46,0,0,3,1,0,3,8,6,0,4,1,3,0,0,28,1,0,0,0,0,1
8,14,1,27,6,0.0,0.0,4,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,107,0,6,1,2,0,10,28,17,3,17,4,1,2,2,78,1,0,1,0,1,1
13,14,4,29,36,0.0,0.0,9,5,5,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,118,2,2,0,6,0,5,17,25,2,24,2,1,2,7,57,1,0,1,1,1,0
5,10,1,15,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,64,0,6,0,0,0,0,2,10,0,9,1,2,0,0,27,1,0,1,0,1,1
10,8,3,18,28,0.0,0.0,8,1,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,159,0,0,0,0,0,0,0,23,0,35,1,0,3,12,41,1,0,1,1,0,1
4,6,1,11,15,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,37,30,0,24,0,0,0,0,24,1,0,1,1,0,1
7,27,3,41,78,0.0,0.0,13,1,6,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,203,3,6,1,2,0,71,163,50,32,43,3,0,0,7,122,1,0,1,0,1,1
10,17,3,45,24,0.0,0.0,12,2,5,7,0,0,5,0,0,0,3,3,0,3,0,0,2,0,1,91,4,2,0,1,0,35,47,18,20,20,1,0,0,10,110,1,0,1,0,1,1
15,29,3,42,0,0.0,0.0,17,8,9,4,0,4,13,0,0,0,1,1,0,1,0,0,0,0,26,109,1,5,3,2,0,32,50,13,1,17,3,0,0,6,105,1,0,0,0,1,0
19,25,3,26,0,0.0,0.0,21,4,20,1,0,0,20,0,0,0,7,3,3,4,0,0,2,0,13,150,2,3,1,0,0,117,95,5,2,14,3,0,1,6,181,1,0,0,0,0,0
8,9,3,18,0,0.0,0.0,7,2,7,0,0,0,7,0,0,0,2,2,0,2,0,0,0,0,1,39,0,0,2,0,0,23,5,5,1,5,2,0,0,2,54,1,0,1,0,1,0
19,25,3,34,78,0.0,0.0,13,0,7,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,142,1,7,0,0,2,11,15,28,20,26,3,0,2,0,87,1,0,0,0,1,0
